#     M*           rh* 
   2.8604e+08     0.3805
   2.4539e+08     1.2207
   7.6028e+08     1.8277
   3.8698e+08     0.6030
   3.5712e+08     1.2935
   2.5726e+08     0.6244
   3.8033e+08     1.6497
   3.5461e+08     0.9275
   5.9798e+08     1.4226
   1.9229e+08     0.9471
   3.7070e+08     1.4746
   8.9907e+07     1.2061
   1.3058e+08     0.8074
   2.5531e+07     0.8096
   2.0422e+08     1.0892
   1.3070e+08     1.0661
   3.3180e+08     0.9482
   7.5853e+08     1.6253
   4.6998e+07     0.8926
   4.6502e+07     0.9674
   2.2309e+08     3.9906
   2.4656e+08     0.6296
   6.1043e+07     1.0957
   2.6436e+08     0.3092
   2.3187e+08     1.7033
   8.6786e+08     1.1778
   2.0463e+08     1.2177
   1.4118e+08     0.4624
   1.4939e+08     0.4381
   3.5267e+08     0.3167
   1.5971e+08     1.8218
   3.7330e+08     1.2514
   2.7413e+08     0.3286
   5.3419e+08     0.4799
   3.2947e+08     1.5045
   5.2616e+08     1.3512
   1.1730e+08     1.6286
   2.0850e+08     1.0676
   1.4062e+08     1.1334
   9.4527e+07     0.5322
   2.9795e+07     0.6445
   4.1715e+08     1.3749
   3.2562e+08     1.0205
   5.5807e+08     0.7027
   4.2009e+08     0.3287
   2.1525e+08     1.5111
   2.5571e+08     1.1540
   4.5809e+07     0.6782
   3.7493e+08     0.7121
   1.5765e+08     0.7726
   4.6282e+08     0.7110
   1.8458e+08     1.0232
   4.3333e+08     0.3889
   1.7361e+08     1.2251
   2.5696e+08     0.9097
   8.5628e+07     0.9370
   3.4171e+07     0.6050
   7.0164e+08     2.6843
   1.4936e+08     1.2186
   1.3912e+08     0.7523
   1.3480e+08     1.9793
   3.1317e+08     1.7095
   7.7445e+08     1.9738
   1.1609e+08     0.8761
   4.7650e+08     1.5937
   1.4100e+08     0.9412
   5.8973e+08     0.3981
   2.2732e+08     0.4476
   2.4910e+08     3.2460
   4.9586e+08     1.4179
   3.6575e+08     0.8155
   8.8135e+07     0.9459
   2.5880e+07     1.0199
   1.8559e+08     3.1589
   3.9526e+08     0.8119
   4.1907e+08     1.0318
   4.4985e+08     1.2084
   1.5532e+08     1.0904
   1.0316e+08     1.2215
   4.9663e+08     2.2254
   3.7682e+08     0.3700
   1.7292e+08     0.9667
   3.7598e+08     1.9646
   2.1632e+08     0.7645
   2.3355e+08     1.1095
   1.0449e+08     1.1584
   2.3150e+08     0.6095
   9.8419e+07     1.3147
   3.0464e+08     1.5424
   1.2220e+09     1.2224
   1.1491e+08     0.6022
   5.8220e+08     1.5364
   6.3046e+07     1.9961
   2.2046e+08     0.3346
   3.6510e+08     1.1663
   4.8692e+07     0.6005
   2.9743e+07     1.0324
   2.7049e+08     1.0087
   3.3734e+08     1.1083
   5.0681e+08     1.1164
   9.2766e+07     1.0526
   1.0057e+08     1.0442
   2.1461e+08     1.6566
   3.0074e+08     0.7797
   4.2780e+07     1.5206
   5.9172e+07     1.1191
   5.0853e+07     1.0446
   1.5646e+08     0.6173
   2.1565e+08     1.5717
   6.5184e+07     1.6959
   9.1265e+07     0.9096
   4.4637e+08     1.2631
   2.5334e+08     1.2877
   9.6454e+07     1.4222
   2.4327e+08     1.3711
   2.3003e+08     1.4033
   4.8454e+08     1.5491
   2.9067e+08     1.7596
   1.1377e+08     1.2643
   5.3782e+08     0.9622
   3.9938e+08     1.1033
   9.5513e+07     1.9806
   5.7896e+08     0.5792
   4.4865e+08     1.4816
   2.0863e+08     0.4504
   9.9367e+07     1.0741
   4.9329e+08     0.3316
   1.3289e+08     0.3930
   2.1735e+08     1.3352
   5.3529e+08     1.0060
   3.7655e+08     0.9749
   8.6671e+07     0.7201
   7.5716e+07     0.7168
   1.9206e+08     0.4314
   2.9410e+08     1.7077
   2.1963e+08     0.4834
   1.4144e+08     1.0481
   2.1299e+08     1.7308
   5.2440e+08     1.5619
   6.2158e+07     1.2938
   3.6692e+08     1.2037
   2.4334e+08     0.4353
   2.1284e+08     1.1640
   6.6912e+07     1.0988
   2.9493e+08     1.7851
   4.8954e+07     0.8851
   3.7276e+07     1.0199
   2.5522e+08     0.8274
   2.1698e+08     1.6850
   9.3784e+07     0.9047
   8.7361e+07     1.1295
   4.2980e+08     1.2617
   4.9909e+08     1.0986
   1.9551e+08     0.9330
   1.5234e+08     1.3769
   2.5570e+08     1.6195
   7.4972e+08     1.8144
   6.3832e+07     0.5922
   3.3785e+07     0.5987
   2.9411e+08     0.7334
   2.2794e+08     0.6644
   1.5405e+08     0.9685
   1.6792e+08     1.8883
   4.8659e+08     1.0343
   4.2724e+08     0.7738
   6.2402e+08     1.6960
   2.7609e+08     0.3336
   6.9494e+08     2.0320
   1.4397e+08     1.2543
   1.8457e+08     1.4749
   4.5647e+08     1.0606
   5.3935e+08     1.5516
   1.6982e+08     0.4241
   3.2329e+07     0.9260
   1.2065e+08     1.2742
   9.7805e+07     1.1818
   3.0708e+07     0.5925
   5.5146e+07     0.7654
   5.3796e+08     1.1842
   2.7658e+08     0.9614
   4.7276e+08     0.5110
   1.7469e+08     0.9835
   4.1184e+08     1.3893
   3.8749e+07     1.8580
   3.4949e+07     1.0683
   1.3904e+08     1.8074
   1.8806e+08     2.4986
   5.2584e+07     0.4735
   1.5702e+08     0.9968
   6.1622e+08     0.3245
   1.1702e+08     0.8341
   2.2719e+08     0.3398
   2.4756e+08     1.5562
   1.9979e+08     0.3492
   3.5329e+07     1.5350
   2.3667e+08     0.4767
   9.8881e+07     2.4943
   3.9011e+07     1.2538
   4.0358e+07     0.4627
   1.7542e+08     1.4522
   3.0564e+08     0.9741
   2.4115e+08     1.8331
   1.7072e+08     2.1994
   1.6918e+08     0.5424
   5.8271e+07     1.1434
   3.7573e+08     0.8990
   1.5901e+08     1.3467
   8.3886e+07     0.5482
   1.9458e+08     1.6609
   1.6619e+08     0.6513
   5.6882e+07     0.8648
   3.6383e+07     0.8563
   1.5869e+08     1.1496
   2.2141e+08     1.6260
   1.5717e+08     1.5519
   1.0770e+08     0.5245
   1.8252e+08     1.4258
   2.1386e+08     1.1912
   1.5018e+08     1.7924
   2.4333e+08     0.7064
   1.2302e+09     4.8151
   1.6429e+08     1.0680
   4.9311e+08     1.2611
   1.2219e+08     0.7294
   2.0860e+08     0.9474
   5.4187e+08     1.3082
   3.4865e+08     1.0755
   2.6111e+08     0.6281
   6.6579e+07     1.1012
   3.3544e+08     1.3470
   2.9880e+07     0.8808
   7.4255e+08     1.8940
   6.5674e+07     1.0337
   6.3466e+07     0.5382
   5.7150e+07     0.8534
   1.4972e+08     1.0378
   4.7428e+08     1.2195
   9.0714e+07     1.2993
   2.2412e+08     0.3151
   6.5756e+07     1.1338
   6.4054e+07     0.6846
   2.4470e+08     1.1676
   7.8667e+07     1.0531
   9.2630e+07     1.0234
   2.2802e+08     0.5502
   5.1480e+08     1.9500
   1.7805e+08     1.8107
   8.3921e+07     1.1584
   1.5797e+08     1.0950
   2.6947e+08     1.3971
   1.4022e+08     1.1754
   6.5346e+08     1.2805
   3.4023e+07     0.7809
   2.8853e+07     0.9429
   5.0341e+08     1.6372
   9.4339e+08     1.6224
   2.3722e+08     0.3416
   2.7013e+08     1.2828
   2.0227e+08     0.8603
   1.5845e+08     1.0134
   4.1539e+07     0.9743
   3.0271e+08     1.4138
   2.0223e+08     1.3328
   2.8276e+08     1.4215
   4.3498e+08     1.2983
   2.3532e+08     2.0865
   9.9622e+07     1.0336
   6.4121e+07     2.0758
   8.5932e+07     1.2587
   1.5557e+08     1.0429
   3.5219e+08     1.0226
   7.0570e+08     1.8370
   7.0231e+08     1.3777
   8.0403e+07     1.9351
   3.0191e+08     0.5375
   1.8040e+08     0.8355
   3.8495e+08     0.3726
   6.4172e+07     1.0663
   4.8805e+08     1.7898
   4.3644e+08     1.5443
   3.2550e+08     0.9674
   1.3915e+08     0.6214
   4.9194e+08     0.3526
   2.8997e+08     0.9564
   1.2198e+08     0.4635
   8.6736e+07     1.2233
   3.2547e+08     0.4925
   4.3945e+08     2.0268
   3.2787e+08     1.1863
   8.5712e+08     1.8026
   2.9489e+08     0.3340
   3.7203e+08     1.5770
   2.7653e+08     0.6290
   2.7615e+08     0.4919
   7.0630e+08     1.2833
   3.6008e+08     0.3664
   3.3932e+08     1.6949
   2.8052e+08     0.4874
   1.4971e+08     0.6150
   2.7566e+08     1.3915
   1.0808e+08     0.6966
   1.6669e+08     0.7953
   3.4800e+08     0.5070
   7.9879e+07     1.5922
   2.8059e+08     1.1982
   3.5396e+08     0.3250
   1.5437e+08     0.9332
   2.3036e+08     0.7678
   4.0218e+08     1.3973
   1.6948e+08     1.2723
   1.8086e+08     1.0097
   3.4324e+08     1.0943
   3.3589e+08     0.8794
   2.0579e+08     0.3922
   2.3048e+08     1.1756
   1.6098e+08     0.5242
   7.2012e+07     0.6741
   2.4286e+08     1.2843
   2.3531e+08     0.9490
   2.7839e+08     1.2823
   1.9197e+08     0.9407
   2.4847e+08     1.2746
   5.3835e+08     1.3836
   1.0866e+08     1.2311
   1.5004e+08     0.5493
   1.5276e+08     0.6844
   4.0447e+08     0.3105
   1.5333e+08     1.5931
   3.0378e+08     1.0472
   1.7115e+08     1.3889
   1.2018e+08     0.9279
   2.2306e+08     1.7306
   2.2198e+08     1.6956
   3.6734e+08     0.3067
   1.8509e+08     1.4411
   3.0117e+08     0.6446
   1.5711e+08     0.6949
   3.0394e+08     1.1765
   3.8734e+08     0.9845
   1.7056e+08     1.8936
   9.5515e+07     1.0049
   1.8782e+08     1.1146
   4.9147e+08     1.9269
   3.2377e+08     0.8936
   1.6672e+08     0.7391
   1.2471e+08     2.2078
   2.1689e+08     1.0464
   3.6075e+08     1.1932
   4.1305e+08     1.2615
   4.1646e+08     1.6044
   1.8416e+08     0.9085
   5.0349e+08     2.5876
   2.0347e+08     0.3432
   2.5823e+08     0.3498
   8.9105e+07     1.1857
   4.2879e+08     1.0113
   1.7399e+08     1.3600
   1.4426e+08     0.9703
   1.4146e+08     0.8056
   1.0790e+08     0.5497
   8.0116e+07     1.2791
   1.3717e+08     1.3749
   3.1593e+08     0.5719
   2.4562e+08     1.1326
   4.6275e+08     0.3748
   1.4408e+08     1.0486
   1.2114e+08     0.9237
   2.3931e+08     1.0210
   4.5369e+07     1.1417
   1.8633e+08     0.3810
   1.8135e+08     0.6101
   3.3553e+08     1.1015
   3.1867e+08     1.1212
   2.5501e+08     1.4215
   4.3394e+08     1.5486
   1.4923e+08     1.1125
   3.4058e+08     0.3621
   2.5587e+07     1.1916
   2.2079e+08     0.3753
   1.9913e+08     1.0703
   1.8662e+08     1.0232
   2.8230e+08     0.5079
   5.0059e+08     1.7330
   5.5014e+07     1.1685
   3.2709e+08     1.1212
   2.9165e+08     1.0721
   1.0846e+08     1.0755
   6.1538e+07     0.9541
   3.7191e+07     0.9192
   1.8128e+08     1.2911
   1.4632e+08     1.5167
   2.7749e+08     2.9842
   6.0924e+07     1.5929
   3.5954e+08     1.1328
   1.7006e+08     0.6117
   4.2389e+08     1.3962
   2.1174e+08     1.3305
   6.3283e+07     1.0901
   1.2931e+08     1.7845
   5.4810e+07     0.9478
   2.2551e+08     0.4446
   3.6921e+08     2.1737
   6.0206e+08     1.3698
   1.3917e+08     1.3178
   3.9617e+07     0.6558
   1.7784e+08     1.0636
   3.8063e+08     1.1409
   9.3907e+07     0.6788
   1.1461e+08     0.6206
   1.6643e+08     1.3605
   1.0823e+08     1.3719
   6.0505e+07     0.9480
   2.7720e+08     2.0934
   2.2081e+08     0.7282
   2.5114e+08     1.4611
   7.6956e+07     0.9577
   5.1904e+08     2.1973
   1.8864e+08     0.3519
   3.0921e+08     1.8092
   3.3570e+08     1.3180
   8.0922e+07     1.3256
   1.4202e+08     1.2197
   1.7018e+08     3.6081
   5.0454e+07     0.8203
   8.8938e+07     0.7070
   2.9448e+08     0.9581
   4.9670e+07     1.6490
   1.0988e+08     1.5884
   2.4787e+08     0.3108
   1.9739e+08     1.4931
   7.5196e+07     1.6697
   1.6691e+08     0.4063
   1.0549e+08     0.8535
   1.7510e+08     1.4258
   8.0563e+07     0.9838
   5.6265e+07     0.6000
   8.0051e+07     0.6816
   1.2520e+08     1.3327
   1.7587e+08     0.5532
   1.3046e+08     0.8501
   1.8171e+08     1.4083
   1.3805e+08     1.2171
   2.6002e+08     1.5644
   2.7162e+08     1.5313
   5.8918e+07     1.4066
   1.9125e+08     0.6644
   1.1741e+08     0.9819
   1.0468e+08     0.5308
   6.9242e+07     0.7868
   2.8967e+07     0.6427
   2.7611e+08     1.8094
   2.2710e+08     1.0106
   3.3097e+08     0.8065
   1.7384e+08     0.9951
   3.0219e+08     1.2192
   1.9693e+08     0.6730
   2.3017e+08     0.4885
   1.2666e+08     0.8582
   6.1094e+07     1.2069
   1.4213e+08     1.1710
   6.6328e+07     0.6461
   3.9750e+08     0.3376
   2.9122e+08     1.4844
   1.9790e+08     0.6786
   9.7863e+07     1.7258
   1.3949e+08     0.8885
   4.3167e+07     2.2520
   3.0662e+07     0.9500
   1.8333e+08     1.7095
   2.4746e+08     1.3181
   2.2826e+08     0.3793
   2.5387e+08     0.9632
   1.9712e+08     0.9792
   7.6655e+07     0.4918
   5.4050e+07     0.6726
   9.4580e+07     1.0683
   4.3850e+08     0.3525
   2.3019e+08     1.2309
   1.7367e+08     1.0309
   1.9176e+08     1.2012
   2.0092e+08     0.7706
   1.5261e+08     0.9654
   2.5349e+08     1.6211
   1.5371e+08     1.4579
   2.9657e+08     1.2382
   3.9943e+08     1.6574
   6.7553e+07     0.9942
   1.7322e+08     0.3660
   1.1456e+08     1.1697
   5.5047e+08     0.3684
   5.1752e+08     1.1184
   2.5430e+08     0.5321
   3.2771e+08     1.3778
   4.2411e+07     0.8855
   1.3101e+08     0.4463
   2.8258e+08     1.7384
   2.2180e+08     1.2226
   1.4155e+08     1.4431
   6.1410e+07     0.9566
   1.0234e+08     0.5758
   1.9929e+08     0.7522
   1.3572e+08     1.0855
   3.4038e+08     0.3730
   1.0073e+08     0.5825
   2.1080e+08     0.7226
   3.2314e+08     1.2422
   5.3932e+08     1.8210
   3.5882e+08     0.9714
   8.4657e+08     1.4031
   2.5007e+08     0.7994
   2.7588e+08     1.0154
   1.1864e+08     1.4234
   2.9602e+08     1.0181
   1.4006e+08     0.9668
   5.8564e+07     0.5708
   2.5646e+08     0.8563
   3.3812e+08     0.5258
   2.4755e+08     1.1004
   1.7005e+08     0.6096
   3.0042e+08     1.0381
   5.7995e+08     1.1748
   8.8561e+07     0.5182
   5.3522e+07     1.4579
   1.2390e+08     0.3738
   1.7508e+08     1.0812
   2.1650e+08     1.5822
   2.4196e+08     0.8231
   2.6936e+08     0.4973
   6.5487e+07     0.8974
   2.7860e+08     1.0778
   4.3537e+08     1.5347
   1.4454e+08     0.5398
   3.6833e+08     1.2339
   1.4353e+08     0.7851
   2.7419e+08     0.9804
   2.4303e+08     0.5756
   3.8167e+08     0.7662
   1.5347e+08     1.0168
   2.9292e+08     0.5272
   1.1983e+08     1.1599
   6.2430e+07     1.4753
   2.4234e+08     1.1661
   3.7762e+08     1.0540
   3.9944e+08     0.8759
   6.1140e+07     0.9370
   1.0564e+08     0.8640
   2.4384e+08     1.3851
   3.5475e+08     1.1009
   2.9301e+08     1.4892
   6.1419e+07     1.2259
   1.9937e+08     0.9227
   8.1104e+08     1.8735
   2.8072e+08     1.2072
   6.8116e+07     2.0612
   1.6541e+08     0.9474
   2.0818e+08     0.9944
   7.8793e+07     0.5383
   1.5927e+08     0.3543
   2.1117e+08     1.3559
   1.5910e+08     0.6937
   1.2974e+08     1.4386
   3.9266e+07     1.4792
   1.2559e+08     1.4503
   7.6926e+07     1.9393
   3.1521e+08     1.4104
   1.6136e+08     1.0047
   1.0915e+08     0.9912
   2.8187e+08     0.3234
   6.1575e+07     0.9914
   1.1960e+08     0.9718
   2.5759e+08     0.7024
   6.2611e+07     1.2949
   1.8846e+08     0.6345
   1.0065e+08     0.9140
   1.6483e+08     0.9951
   2.5244e+08     1.2700
   6.9993e+07     1.1008
   3.0316e+07     0.8742
   1.1695e+08     1.1542
   1.9593e+08     0.9108
   2.1005e+08     0.3459
   2.3574e+08     0.3762
   1.6384e+08     0.8757
   1.6217e+08     0.4777
   4.9428e+08     1.1981
   8.5225e+07     0.4904
   2.4908e+08     1.1402
   8.3001e+07     0.8124
   2.3457e+08     0.3029
   1.4051e+08     0.8141
   2.1678e+08     1.1042
   3.1232e+08     1.0500
   1.9708e+08     1.1496
   4.1352e+07     0.9897
   4.3041e+08     1.2603
   6.6530e+07     0.5866
   4.9823e+07     0.7765
   4.4103e+07     0.9705
   1.2220e+08     0.9283
   1.2191e+08     0.9281
   4.7554e+07     0.9906
   2.5766e+07     0.6961
   1.1885e+08     1.2921
   5.9711e+08     1.2485
   1.8437e+08     1.1339
   2.4493e+08     0.8539
   3.0846e+08     0.3335
   1.0544e+08     0.8848
   1.6272e+08     0.7740
   1.3027e+08     0.9900
   1.8929e+08     0.3591
   2.5443e+08     0.3146
   1.7505e+08     1.1671
   1.1419e+08     0.8156
   1.8822e+08     0.4177
   1.7418e+08     0.9523
   5.7576e+07     0.5852
   1.7252e+08     1.2912
   8.1145e+07     1.3595
   1.3687e+08     1.3776
   7.8626e+07     0.7955
   2.5343e+08     1.2894
   8.6565e+07     1.3868
   1.8784e+08     1.2073
   8.4195e+07     0.9329
   9.1178e+07     0.6286
   2.7591e+07     1.0821
   3.9231e+08     1.1209
   1.9878e+08     1.6828
   2.9590e+08     1.1509
   1.5628e+08     0.5782
   2.4949e+08     0.3471
   1.4944e+08     0.9048
   1.3357e+08     1.2816
   3.6865e+08     1.7408
   2.0137e+08     1.1895
   6.3507e+07     1.1888
   3.7269e+07     1.5812
   2.7130e+07     1.0887
   1.5587e+08     1.0146
   9.0976e+07     1.0100
   1.2672e+08     0.7496
   2.7332e+08     0.8948
   1.3482e+08     0.4420
   1.7281e+08     0.5457
   1.1210e+08     0.5321
   1.2426e+08     1.3124
   1.7571e+08     0.4872
   2.1652e+08     2.5341
   1.0145e+08     0.4571
   4.2680e+08     1.2663
   1.2856e+08     1.0670
   2.9158e+08     0.8245
   2.7956e+08     1.1630
   6.0753e+07     1.0740
   5.3723e+07     1.0005
   3.2734e+08     1.0985
   2.3301e+08     1.2813
   6.0720e+07     0.7616
   1.7112e+08     0.4557
   1.6563e+08     1.0418
   1.8097e+08     0.7041
   1.8511e+08     0.3536
   8.9883e+07     0.5565
   1.8255e+08     0.4113
   2.4359e+08     1.0770
   2.9938e+07     0.9387
   1.6617e+08     0.9260
   1.1649e+08     0.9724
   5.1335e+07     1.0382
   2.4433e+08     0.4026
   2.3972e+08     1.3127
   6.3993e+07     0.9510
   1.1195e+08     0.8537
   1.7794e+08     1.8511
   2.4917e+08     0.5216
   1.3128e+08     1.2153
   2.3797e+08     0.3291
   1.5096e+08     1.9844
   4.8086e+07     0.7935
   4.1334e+07     1.1575
   3.8788e+07     1.1980
   1.9729e+08     1.3380
   5.2337e+07     0.6177
   4.3196e+07     0.9816
   1.1330e+08     1.3672
   1.3473e+08     1.3810
   1.1697e+08     1.0151
   9.0572e+07     0.6498
   2.2226e+08     0.4205
   7.1240e+07     1.2767
   1.1900e+08     1.1390
   1.1082e+08     0.9161
   2.5596e+08     1.1750
   5.9639e+07     1.1126
   6.5153e+07     0.4902
   3.2047e+07     0.9969
   1.7521e+08     0.3502
   1.3430e+08     1.4955
   1.6349e+08     0.7364
   3.8998e+08     1.8352
   5.8563e+07     0.5976
   2.5076e+08     1.3364
   1.2578e+08     1.0235
   1.2075e+08     1.4892
   5.4688e+07     0.9422
   1.0545e+08     0.7077
   2.1451e+08     1.1354
   1.3026e+08     1.0587
   1.3395e+08     0.3857
   1.2432e+08     0.6732
   2.3319e+08     0.9026
   7.6006e+07     0.6048
   1.4134e+08     1.0581
   9.7970e+07     0.7155
   2.4979e+08     0.5714
   5.1136e+07     0.6239
   1.2243e+08     1.1406
   2.5644e+08     1.0388
   6.7033e+07     0.9526
   2.5864e+08     0.5074
   1.4893e+08     0.5226
   2.4644e+08     1.0784
   1.0681e+08     0.8463
   8.8091e+07     1.4860
   1.4983e+08     1.2959
   3.0431e+08     0.8652
   1.7214e+08     0.5261
   2.4869e+08     1.1581
   6.1954e+07     0.8277
   1.5267e+08     0.9281
   3.9829e+07     1.0401
   1.3607e+08     0.5051
   1.8535e+08     0.4257
   5.2659e+07     0.7430
   1.5626e+08     0.8163
   2.2671e+08     0.4150
   7.8006e+07     0.6307
   3.9478e+08     1.4317
   3.3237e+08     1.8298
   3.4018e+07     1.6692
   1.1082e+08     0.5515
   7.8254e+07     0.8389
   4.3659e+07     0.9069
   3.8678e+07     1.2379
   2.2744e+08     0.8891
   8.9485e+07     1.3545
   1.3421e+08     0.9798
   1.6990e+08     1.0185
   6.9729e+07     0.9269
   1.4467e+08     0.8696
   9.0906e+07     0.4719
   1.5888e+08     0.6384
   2.1801e+08     0.5535
   1.3289e+08     0.7514
   6.5270e+07     0.7837
   9.2404e+08     1.4360
   2.9447e+08     0.5803
   1.0621e+08     0.9598
   1.4723e+08     1.6055
   1.1331e+08     1.0876
   2.5505e+08     0.8236
   1.2297e+08     1.2696
   4.7697e+07     0.5296
   1.1336e+08     1.6393
   7.4131e+07     1.3371
   1.6287e+08     0.6052
   4.0844e+08     1.3419
   1.6710e+08     0.9778
   5.5878e+07     0.6504
   4.4548e+07     0.8630
   1.5054e+08     1.7176
   1.0501e+09     2.7229
   1.4835e+08     0.5232
   9.0541e+07     0.5089
   6.9234e+07     0.9575
   2.7605e+07     0.8814
   8.5885e+07     1.0327
   4.4851e+07     1.2164
   6.4284e+07     1.0362
   1.2028e+08     1.3287
   7.7375e+07     0.7194
   3.3123e+07     0.5882
   1.6315e+08     1.2984
   4.2158e+07     0.6395
   7.3289e+07     0.7069
   8.6078e+07     0.9199
   8.1325e+07     0.6348
   1.0530e+08     0.5496
   3.3311e+07     0.8247
   5.1042e+07     1.0034
   8.2132e+07     0.8493
   3.9475e+08     0.5095
   3.1064e+08     1.5932
   1.1574e+08     0.4638
   3.1355e+08     0.3024
   1.0275e+08     1.5104
   1.6963e+08     1.1604
   2.4311e+08     1.3595
   9.6459e+07     1.0720
   7.4536e+07     1.6704
