#   gal ID      M*           rh* 
  117368    8.9417e+07     1.1854
  117369    5.5960e+07     1.0614
  117371    8.0910e+07     0.9742
  117372    3.3202e+07     1.2727
  117373    8.2676e+07     1.0051
  117375    8.8240e+07     1.1438
  117377    1.6532e+08     1.8449
  117379    4.2681e+07     1.1313
  117380    3.9812e+07     1.3928
  117381    1.1686e+08     1.2902
  117382    5.1953e+07     1.1637
  117384    5.3413e+07     1.5389
  117386    3.4882e+08     2.6049
  117387    8.2583e+07     1.4240
  117388    4.0862e+07     1.4110
  117389    2.2073e+08     2.1610
  117390    3.2420e+08     2.3155
  117391    1.2573e+08     1.4258
  117392    5.8854e+07     1.3390
  117393    7.0247e+07     1.0814
  117395    1.4446e+08     1.2724
  117396    1.3493e+08     1.3911
  117399    1.1603e+08     1.4168
  117400    5.9466e+07     1.6634
  117401    1.5533e+08     1.8205
  117403    1.1024e+08     1.1408
  117406    2.7477e+07     1.9220
  117408    1.1002e+08     0.8183
  117411    8.4057e+07     1.8296
  117413    2.9738e+08     1.7691
  117414    1.5826e+08     0.8742
  117415    2.5863e+07     1.4603
  117417    3.3804e+07     1.3226
  117418    1.5327e+08     1.7167
  117422    1.1232e+08     0.6862
  117423    8.1716e+07     1.7573
  117426    2.8600e+08     1.5822
  117427    2.7293e+07     1.2386
  117435    5.7218e+08     0.5307
  117439    2.9935e+07     1.3112
  117441    2.4416e+08     1.0730
  117445    1.1475e+08     1.7209
  117449    1.9107e+08     1.8307
  117451    3.1497e+08     1.0182
  117452    4.1103e+08     0.8485
  117454    5.0306e+07     1.4410
  117457    4.7658e+07     1.9132
  117461    2.0898e+08     1.3803
  117463    1.3469e+08     1.3392
  117464    3.7447e+08     0.7710
  117472    6.3233e+07     1.7274
  117484    2.8354e+07     1.4437
  117491    2.3109e+08     0.8148
  117505    4.2433e+07     1.7746
  117506    5.6293e+07     1.4074
  117507    3.0470e+07     1.2591
  117513    2.8842e+07     2.7858
  117517    6.4908e+07     1.3841
  117521    6.0935e+07     1.2955
  117527    9.5913e+07     1.5639
  117528    7.1376e+07     0.9888
  117530    2.0658e+08     1.6691
  117542    9.3404e+07     0.9432
  117548    2.6035e+08     0.6411
  117568    4.8171e+07     1.9207
  117573    7.8379e+07     1.2766
  117579    2.5224e+07     2.2726
  117588    2.7305e+07     3.0699
  117592    7.9157e+07     1.3525
  117604    1.5945e+08     1.1751
  117616    4.3369e+07     1.7184
  117620    2.7154e+07     1.4831
  117623    1.1578e+08     1.8384
  117664    4.6323e+07     1.6215
  117681    3.0298e+07     2.0145
  117692    1.1555e+08     1.3011
  117700    2.6423e+07     1.7482
  117710    5.4202e+07     1.3095
  117724    9.9658e+07     1.2639
  117737    9.0020e+07     1.2785
  117749    1.3547e+08     0.7141
  117754    3.8000e+07     1.2435
  117791    3.6505e+07     1.8220
  117805    2.8459e+07     1.4793
  117810    2.9638e+07     1.6419
  117814    2.6876e+07     1.4427
  117826    1.2722e+08     0.5355
  117849    8.0995e+07     0.6387
  117872    4.4478e+07     1.4685
  117875    1.1981e+08     0.4389
  117888    4.6917e+07     1.2482
  117902    3.4684e+07     1.4960
  117919    7.2576e+07     0.8340
  117940    7.0161e+07     0.9426
  117945    3.5982e+07     1.8594
  118088    4.6716e+07     1.2087
  118090    5.9863e+07     0.9691
  118098    5.9561e+07     1.1744
  118101    3.4492e+07     1.2705
  118114    3.5294e+07     0.9333
  118124    5.5117e+07     0.7713
  118128    4.5577e+07     1.4085
  118138    3.5386e+07     1.2236
  118288    3.5594e+07     1.5182
  118366    3.6601e+07     0.8239
  118481    2.7537e+07     1.0147
  118541    2.6633e+07     1.2626
  119009    2.7092e+07     0.5958
  143898    6.9204e+08     1.4644
  143901    9.1248e+08     1.0911
  143903    8.5988e+08     1.3791
  143905    1.2280e+09     2.2022
  143906    1.2185e+09     1.4824
  143908    1.1438e+09     1.2353
  143909    2.7150e+08     1.4874
  143910    3.9574e+08     2.5985
  143911    2.5472e+08     1.9288
  143912    8.4917e+08     2.4097
  143913    8.3866e+08     2.1247
  143915    2.5318e+08     1.1148
  143916    1.8804e+08     4.1812
  143917    3.3041e+08     1.0496
  143918    1.2056e+09     2.3174
  143920    3.4996e+08     0.9521
  143921    6.6333e+08     2.8544
  143924    3.5591e+08     1.2202
  143925    7.8832e+07     0.9308
  143926    6.9834e+08     2.5158
  143927    2.8617e+08     0.3851
  143928    1.1637e+09     1.4977
  143929    1.3070e+08     1.2718
  143930    2.6656e+08     1.8763
  143931    1.9854e+08     0.6878
  143932    6.8205e+08     1.2091
  143933    1.5448e+08     0.9577
  143934    7.6190e+08     1.8692
  143935    4.8921e+08     2.5340
  143936    2.2238e+08     0.4490
  143938    1.8790e+08     1.0083
  143939    1.7604e+08     0.5831
  143941    1.1062e+09     2.2894
  143942    4.8353e+08     1.3671
  143943    2.6626e+08     1.1289
  143944    3.2322e+08     2.3597
  143945    1.0834e+09     1.6396
  143946    2.0489e+08     1.0629
  143947    1.0934e+09     1.1627
  143948    1.0483e+08     1.1372
  143949    7.4664e+08     1.9953
  143950    5.4128e+08     1.6922
  143951    6.9487e+07     0.9600
  143953    1.2845e+08     0.8069
  143956    3.5104e+08     1.4332
  143957    6.9026e+08     1.5387
  143959    6.7254e+07     0.9354
  143960    3.0130e+08     1.4259
  143961    5.7985e+08     1.7810
  143962    6.1594e+08     1.7787
  143963    3.3914e+07     1.4927
  143964    5.5776e+07     0.8193
  143965    3.3673e+07     1.2967
  143966    2.4818e+08     2.0493
  143967    4.5191e+08     1.6850
  143968    1.1005e+08     0.4369
  143969    1.4193e+08     1.1087
  143971    1.4904e+08     1.5227
  143972    1.7847e+08     1.2917
  143973    3.5841e+07     1.0612
  143976    1.1221e+08     1.2867
  143978    1.8254e+08     0.6244
  143979    5.1190e+07     1.3883
  143980    1.2228e+08     1.3397
  143982    3.2781e+07     1.3831
  143984    5.3286e+08     1.3011
  143985    5.8302e+08     1.0287
  143986    2.9719e+07     2.2055
  143990    2.5426e+08     1.6458
  143993    9.4885e+07     2.2663
  143996    3.0850e+07     1.2228
  143998    1.4760e+08     1.4628
  144001    5.2600e+07     1.4070
  144004    3.4119e+08     1.1353
  144008    4.9700e+08     0.7314
  144012    4.9168e+07     1.5296
  144013    1.6353e+08     1.4624
  144027    1.4053e+08     1.2901
  144029    4.0346e+07     1.6714
  144030    8.4091e+07     1.8777
  144035    5.9729e+07     1.3238
  144038    8.7207e+07     1.2495
  144039    3.9042e+07     1.2650
  144041    1.5273e+08     2.0183
  144045    1.3408e+08     1.1636
  144048    2.3002e+08     1.4406
  144058    1.0184e+08     1.8006
  144060    4.5676e+07     1.2924
  144068    1.4151e+08     1.2463
  144072    3.7765e+07     1.4016
  144074    2.2327e+08     1.5531
  144075    2.3039e+08     1.1051
  144078    2.1626e+08     0.9525
  144084    8.0671e+07     1.5682
  144086    1.0065e+08     1.1821
  144090    4.5112e+07     1.7377
  144091    3.2742e+07     1.3574
  144098    2.7137e+08     0.6570
  144099    7.4146e+07     1.5172
  144109    1.5611e+08     1.1421
  144110    1.3096e+08     1.1628
  144115    7.4474e+07     1.3202
  144118    2.6913e+07     1.6351
  144120    9.6912e+07     1.6106
  144126    5.0320e+07     1.5293
  144128    1.2650e+08     1.2276
  144130    3.0672e+07     2.1214
  144131    7.9048e+07     1.2833
  144135    2.3871e+08     0.6242
  144137    1.1983e+08     1.0303
  144146    4.4652e+07     1.6282
  144150    7.3937e+07     1.6719
  144156    1.0767e+08     0.9272
  144157    5.1749e+07     1.8605
  144172    1.6411e+08     1.0365
  144175    2.6559e+07     1.3262
  144178    5.2064e+07     1.4326
  144187    8.5700e+07     1.1365
  144192    1.1121e+08     1.5306
  144195    3.3572e+07     1.6302
  144210    4.0550e+07     1.6721
  144227    5.6648e+07     1.4395
  144242    1.3155e+08     0.7797
  144247    1.2751e+08     0.9862
  144256    6.2527e+07     1.9310
  144258    2.9042e+07     1.7624
  144280    3.0845e+07     1.7432
  144307    1.0311e+08     0.7650
  144322    7.8712e+07     1.0532
  144337    4.4419e+07     1.3454
  144376    6.5004e+07     1.8752
  144378    3.6127e+07     1.6361
  144415    2.7365e+07     1.8000
  144490    4.2245e+07     1.2883
  144521    6.7837e+07     0.8942
  144525    6.8407e+07     0.6254
  144539    4.4313e+07     1.2695
  144547    3.2904e+07     1.2896
  144591    6.2092e+07     0.6396
  144636    4.5378e+07     0.8307
  144697    2.9563e+07     1.0960
  167411    1.0796e+09     2.2786
  167416    6.3849e+08     1.9421
  167417    1.0928e+09     1.5811
  167419    9.2022e+08     1.7470
  167423    7.9287e+08     1.3156
  167424    3.1402e+08     2.5193
  167425    6.0228e+08     1.9628
  167426    6.5144e+08     1.7832
  167427    3.8215e+08     0.3985
  167429    2.2735e+08     1.5353
  167431    2.3718e+08     1.5246
  167432    8.0748e+08     1.5752
  167433    3.3998e+08     1.2790
  167435    8.1027e+08     1.8057
  167436    1.5604e+08     0.5573
  167439    1.1569e+08     1.0224
  167440    3.6381e+08     1.8921
  167441    2.6563e+08     2.0733
  167442    2.2281e+08     1.6377
  167443    1.5808e+08     2.1782
  167444    5.6519e+08     2.0059
  167446    7.1840e+07     1.3011
  167447    3.3277e+08     1.5442
  167448    8.8635e+07     1.0171
  167449    4.1952e+08     2.1190
  167450    2.8854e+08     2.5068
  167451    1.5913e+08     1.2470
  167452    1.6194e+08     1.5896
  167454    1.4766e+08     0.5928
  167455    1.2221e+08     1.7557
  167457    3.5250e+07     1.1111
  167458    5.1657e+08     1.8541
  167463    3.0819e+07     1.0037
  167468    4.9828e+08     1.9348
  167470    9.1457e+07     1.3951
  167471    1.2183e+08     1.0148
  167473    1.0604e+08     1.1561
  167477    5.2367e+07     2.0042
  167479    9.3733e+07     0.6705
  167481    3.0314e+07     0.9554
  167482    4.4561e+07     1.6315
  167484    1.4347e+08     0.9258
  167491    3.1784e+07     1.1274
  167494    2.5120e+07     1.3342
  167495    4.0444e+07     1.1658
  167496    1.0824e+08     2.0472
  167499    6.0840e+08     0.8421
  167500    3.2860e+08     1.1565
  167501    2.7387e+08     1.8774
  167503    8.5498e+07     1.8027
  167505    4.0984e+08     1.3245
  167508    5.8009e+07     2.3071
  167511    1.6461e+08     2.5867
  167513    1.6445e+08     2.3429
  167514    2.1324e+08     1.5806
  167520    3.3374e+07     2.0829
  167532    2.8780e+08     1.4915
  167533    1.1582e+08     1.9625
  167534    4.3717e+08     0.3836
  167535    2.7556e+07     1.6262
  167538    4.1675e+07     1.6815
  167552    3.8976e+07     2.0459
  167554    2.0927e+08     1.1911
  167557    2.0032e+08     1.5824
  167560    7.1668e+07     2.0932
  167561    2.2854e+08     0.6873
  167563    8.1505e+07     1.3691
  167564    8.4217e+07     1.9432
  167567    3.2708e+07     1.7413
  167568    1.8387e+08     1.3017
  167569    1.4400e+08     1.3663
  167576    1.8300e+08     1.0099
  167577    1.4898e+08     1.7808
  167585    8.4580e+07     1.2210
  167587    9.2470e+07     2.0862
  167588    2.5234e+07     1.3393
  167590    5.8413e+07     1.7494
  167593    2.3719e+08     0.7053
  167596    3.0375e+07     2.1362
  167604    3.1648e+07     1.5698
  167605    3.5168e+07     1.3673
  167610    5.3535e+07     2.3005
  167642    6.3710e+07     1.7509
  167653    3.3182e+07     1.8615
  167654    8.1825e+07     1.7585
  167665    3.0222e+07     1.7486
  167680    1.6907e+08     0.6838
  167681    4.9534e+07     1.5714
  167690    6.8845e+07     1.5739
  167692    3.2046e+07     1.7601
  167700    3.0081e+07     1.6135
  167709    1.1265e+08     0.9603
  167711    4.0575e+07     1.9427
  167714    3.0349e+07     2.1413
  167722    6.3842e+07     1.4481
  167731    5.6988e+07     1.6904
  167741    7.2916e+07     1.6685
  167773    5.8039e+07     1.3912
  167803    5.6928e+07     1.0880
  167812    4.3779e+07     1.2547
  167816    2.9336e+07     1.8616
  167827    3.6467e+07     1.5762
  167829    5.4735e+07     1.3615
  167873    2.6385e+07     1.3822
  167897    2.8192e+07     1.4951
  167911    3.1698e+07     1.6402
  167933    2.7386e+07     1.9866
  167972    6.3128e+07     0.5442
  168004    2.9891e+07     1.7232
  168013    3.5963e+07     1.3527
  168139    2.6806e+07     1.3632
  168142    3.3206e+07     0.8482
  168167    2.9141e+07     1.2656
  184956    6.7998e+08     2.8186
  184959    5.0593e+08     2.7016
  184960    7.9901e+07     0.5062
  184961    4.0506e+08     0.5807
  184962    2.7527e+08     1.5820
  184964    1.6321e+08     1.1068
  184965    5.3115e+08     2.3998
  184966    5.3738e+08     2.0258
  184967    1.6098e+08     1.1615
  184968    8.4988e+07     1.2446
  184969    9.9764e+07     0.5586
  184970    9.5100e+08     1.2993
  184971    2.6165e+07     0.9666
  184972    4.6094e+08     1.8491
  184973    6.9419e+08     0.5066
  184975    2.8904e+08     1.8195
  184976    4.6090e+07     1.2974
  184977    1.1157e+08     1.4255
  184978    3.7249e+07     1.1131
  184980    6.1905e+08     2.0174
  184981    7.2515e+07     0.6623
  184982    3.5522e+08     1.2139
  184983    2.7605e+08     1.2694
  184984    5.0151e+08     2.0371
  184985    1.8531e+08     1.6930
  184987    1.3687e+08     0.8258
  184988    1.1409e+08     1.3610
  184989    1.0331e+08     1.2213
  184990    1.0570e+08     1.1335
  184991    9.9103e+07     1.1323
  184992    6.9032e+07     1.8294
  184994    9.8290e+07     1.2901
  184995    2.0923e+08     1.5479
  184997    8.1682e+07     1.3907
  184998    2.8780e+07     0.7577
  184999    1.7586e+08     1.7702
  185001    5.7373e+08     1.8816
  185002    5.0031e+07     1.1715
  185003    5.6046e+08     1.7391
  185004    4.9225e+08     1.7249
  185005    5.9410e+08     0.7643
  185006    4.7320e+07     2.1377
  185007    2.7258e+07     1.0702
  185009    5.2758e+07     1.2291
  185010    2.7668e+08     2.5889
  185011    1.7041e+08     1.8767
  185013    3.1537e+08     1.7301
  185016    1.2793e+08     1.6836
  185017    4.2714e+07     1.4764
  185018    5.4754e+08     0.9611
  185019    4.7365e+07     1.3608
  185020    1.4115e+08     2.2030
  185023    1.0466e+08     1.7532
  185024    3.3235e+08     1.6433
  185026    5.2548e+07     1.6756
  185028    8.7768e+07     1.7517
  185029    2.9888e+08     1.3511
  185030    5.0027e+07     1.4893
  185031    2.9048e+07     0.9288
  185032    6.4513e+08     0.4873
  185033    2.0357e+08     1.6639
  185036    2.2636e+08     1.0451
  185039    3.2704e+07     2.0814
  185041    3.8007e+07     1.5613
  185042    4.1514e+08     1.0330
  185044    9.0248e+07     1.8528
  185046    4.9747e+07     1.9877
  185048    1.1587e+08     1.5605
  185050    4.4146e+07     1.6823
  185052    2.9522e+08     1.7526
  185056    4.7090e+07     1.2990
  185057    1.1396e+08     2.0118
  185058    3.6218e+08     0.7145
  185059    3.3714e+07     1.7463
  185064    3.7077e+07     1.5627
  185066    3.9058e+08     0.5636
  185068    3.5076e+08     0.5974
  185069    1.7433e+08     1.1625
  185070    2.8795e+07     1.2221
  185080    3.1005e+07     1.4861
  185083    3.6728e+07     1.5352
  185086    1.3650e+08     0.7112
  185087    4.4110e+07     1.0419
  185089    1.1703e+08     1.0758
  185096    4.5330e+07     2.5841
  185099    1.1873e+08     1.4669
  185107    2.9947e+07     1.6252
  185108    4.1213e+07     1.6064
  185112    3.9689e+07     0.8393
  185114    2.5774e+07     1.5277
  185117    3.8446e+07     1.4282
  185124    3.9576e+07     2.0556
  185132    1.3565e+08     1.2672
  185134    5.9868e+07     1.2530
  185139    1.6251e+08     0.9896
  185145    3.8374e+07     2.4099
  185149    7.6176e+07     1.5674
  185160    4.4803e+07     1.4725
  185161    4.8018e+07     1.7006
  185162    7.2509e+07     1.2565
  185167    1.0542e+08     1.1104
  185176    8.9899e+07     1.4124
  185179    7.8107e+07     1.5769
  185191    6.2191e+07     1.8264
  185218    2.9709e+07     1.6625
  185229    9.2608e+07     0.9025
  185237    9.4402e+07     1.0449
  185238    5.3728e+07     1.0475
  185246    2.8646e+07     1.6997
  185312    2.7118e+07     1.3660
  185337    3.0225e+07     1.6331
  185520    3.3828e+07     1.5368
  185524    3.9227e+07     0.7106
  198194    8.5916e+08     2.4542
  198195    5.3847e+08     0.3923
  198199    4.1023e+08     0.3104
  198200    7.0180e+08     1.7922
  198201    1.4756e+08     0.9374
  198202    8.7213e+07     0.9930
  198204    1.3283e+08     1.6495
  198205    6.2209e+08     3.0800
  198206    7.7110e+07     1.2092
  198207    6.1096e+07     1.0548
  198208    3.5370e+08     2.6125
